YEAR,MO,DY,HR,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,WS2M,RH2M,LOKASI,DATETIME,JAM_KATEGORI,IS_DAYTIME,BULAN,MUSIM,DURASI_AMAN_MENIT,LABEL_AMAN
2023,2,26,16,0.04,0.0,1.17,26.06,2.25,87.78,Lombok,2023-02-26 16:00:00,Sore,1,2,Hujan,25.6,1
2023,2,26,17,0.01,0.0,0.17,25.69,2.04,89.78,Lombok,2023-02-26 17:00:00,Sore,1,2,Hujan,120.0,1
2023,2,27,6,0.0,0.0,0.03,24.75,1.64,92.15,Lombok,2023-02-27 06:00:00,Pagi,1,2,Hujan,120.0,1
2023,2,27,7,0.03,0.0,0.4,25.44,1.76,91.57,Lombok,2023-02-27 07:00:00,Pagi,1,2,Hujan,75.0,1
2023,2,27,8,0.08,0.0,2.1,25.97,1.79,90.24,Lombok,2023-02-27 08:00:00,Pagi,1,2,Hujan,14.3,1
2023,2,27,9,0.13,0.0,5.38,26.58,2.01,86.49,Lombok,2023-02-27 09:00:00,Pagi,1,2,Hujan,5.6,0
2023,2,27,10,0.17,0.01,7.97,27.12,2.27,83.46,Lombok,2023-02-27 10:00:00,Siang,1,2,Hujan,3.8,0
2023,2,27,11,0.18,0.01,9.88,27.54,2.4,81.31,Lombok,2023-02-27 11:00:00,Siang,1,2,Hujan,3.0,0
2023,2,27,12,0.18,0.01,10.82,27.72,2.41,80.2,Lombok,2023-02-27 12:00:00,Siang,1,2,Hujan,2.8,0
2023,2,27,13,0.17,0.01,9.02,27.67,2.29,80.33,Lombok,2023-02-27 13:00:00,Siang,1,2,Hujan,3.3,0
2023,2,27,14,0.14,0.0,6.35,27.52,2.05,80.83,Lombok,2023-02-27 14:00:00,Siang,1,2,Hujan,4.7,0
2023,2,27,15,0.1,0.0,4.1,27.21,1.82,82.24,Lombok,2023-02-27 15:00:00,Sore,1,2,Hujan,7.3,0
2023,2,27,16,0.06,0.0,1.62,26.67,1.65,85.79,Lombok,2023-02-27 16:00:00,Sore,1,2,Hujan,18.5,1
2023,2,27,17,0.03,0.0,0.28,26.07,1.58,89.53,Lombok,2023-02-27 17:00:00,Sore,1,2,Hujan,107.1,1
2023,2,28,6,0.0,0.0,0.0,24.89,1.49,95.14,Lombok,2023-02-28 06:00:00,Pagi,1,2,Hujan,120.0,1
2023,2,28,7,0.02,0.0,0.25,25.09,1.55,94.66,Lombok,2023-02-28 07:00:00,Pagi,1,2,Hujan,120.0,1
2023,2,28,8,0.05,0.0,1.35,25.38,1.45,93.34,Lombok,2023-02-28 08:00:00,Pagi,1,2,Hujan,22.2,1
2023,2,28,9,0.09,0.0,4.0,25.64,1.27,91.02,Lombok,2023-02-28 09:00:00,Pagi,1,2,Hujan,7.5,0
2023,2,28,10,0.14,0.0,6.78,25.91,1.31,87.7,Lombok,2023-02-28 10:00:00,Siang,1,2,Hujan,4.4,0
2023,2,28,11,0.16,0.01,9.0,26.16,1.3,84.38,Lombok,2023-02-28 11:00:00,Siang,1,2,Hujan,3.3,0
2023,2,28,12,0.17,0.01,10.18,26.33,1.28,82.03,Lombok,2023-02-28 12:00:00,Siang,1,2,Hujan,2.9,0
2023,2,28,13,0.17,0.01,9.45,26.39,1.23,81.18,Lombok,2023-02-28 13:00:00,Siang,1,2,Hujan,3.2,0
2023,2,28,14,0.14,0.0,6.75,26.38,1.13,81.1,Lombok,2023-02-28 14:00:00,Siang,1,2,Hujan,4.4,0
2023,2,28,15,0.11,0.0,4.47,26.37,0.92,81.68,Lombok,2023-02-28 15:00:00,Sore,1,2,Hujan,6.7,0
2023,2,28,16,0.07,0.0,1.75,26.24,0.68,83.51,Lombok,2023-02-28 16:00:00,Sore,1,2,Hujan,17.1,1
2023,2,28,17,0.03,0.0,0.3,25.91,0.65,87.1,Lombok,2023-02-28 17:00:00,Sore,1,2,Hujan,100.0,1
2023,3,1,6,0.0,0.0,0.0,24.72,1.29,92.32,Lombok,2023-03-01 06:00:00,Pagi,1,3,Peralihan,120.0,1
2023,3,1,7,0.03,0.0,0.32,25.24,1.31,90.52,Lombok,2023-03-01 07:00:00,Pagi,1,3,Peralihan,93.8,1
2023,3,1,8,0.06,0.0,1.77,25.61,1.25,88.84,Lombok,2023-03-01 08:00:00,Pagi,1,3,Peralihan,16.9,1
2023,3,1,9,0.11,0.0,4.8,25.97,1.5,86.32,Lombok,2023-03-01 09:00:00,Pagi,1,3,Peralihan,6.2,0
2023,3,1,10,0.15,0.01,7.18,26.29,1.82,83.77,Lombok,2023-03-01 10:00:00,Siang,1,3,Peralihan,4.2,0
2023,3,1,11,0.17,0.01,9.02,26.56,2.0,82.45,Lombok,2023-03-01 11:00:00,Siang,1,3,Peralihan,3.3,0
2023,3,1,12,0.15,0.01,8.68,26.81,2.01,81.47,Lombok,2023-03-01 12:00:00,Siang,1,3,Peralihan,3.5,0
2023,3,1,13,0.14,0.01,7.53,27.06,1.96,79.96,Lombok,2023-03-01 13:00:00,Siang,1,3,Peralihan,4.0,0
2023,3,1,14,0.12,0.0,5.75,27.18,1.89,79.1,Lombok,2023-03-01 14:00:00,Siang,1,3,Peralihan,5.2,0
2023,3,1,15,0.09,0.0,3.67,27.09,1.81,79.42,Lombok,2023-03-01 15:00:00,Sore,1,3,Peralihan,8.2,0
2023,3,1,16,0.05,0.0,1.35,26.74,1.67,81.87,Lombok,2023-03-01 16:00:00,Sore,1,3,Peralihan,22.2,1
2023,3,1,17,0.02,0.0,0.2,26.16,1.51,86.34,Lombok,2023-03-01 17:00:00,Sore,1,3,Peralihan,120.0,1
2023,3,2,6,0.0,0.0,0.0,24.45,2.24,93.48,Lombok,2023-03-02 06:00:00,Pagi,1,3,Peralihan,120.0,1
2023,3,2,7,0.02,0.0,0.3,24.82,2.27,92.12,Lombok,2023-03-02 07:00:00,Pagi,1,3,Peralihan,100.0,1
2023,3,2,8,0.05,0.0,1.58,25.16,2.22,90.08,Lombok,2023-03-02 08:00:00,Pagi,1,3,Peralihan,19.0,1
2023,3,2,9,0.08,0.0,3.62,25.45,2.21,87.88,Lombok,2023-03-02 09:00:00,Pagi,1,3,Peralihan,8.3,0
2023,3,2,10,0.12,0.0,5.72,25.61,2.2,87.29,Lombok,2023-03-02 10:00:00,Siang,1,3,Peralihan,5.2,0
2023,3,2,11,0.13,0.01,6.97,25.77,2.3,87.69,Lombok,2023-03-02 11:00:00,Siang,1,3,Peralihan,4.3,0
2023,3,2,12,0.16,0.01,9.4,25.98,2.55,87.91,Lombok,2023-03-02 12:00:00,Siang,1,3,Peralihan,3.2,0
2023,3,2,13,0.15,0.01,8.32,26.15,2.72,87.52,Lombok,2023-03-02 13:00:00,Siang,1,3,Peralihan,3.6,0
2023,3,2,14,0.13,0.0,6.25,26.25,2.66,86.48,Lombok,2023-03-02 14:00:00,Siang,1,3,Peralihan,4.8,0
2023,3,2,15,0.1,0.0,4.15,26.14,2.46,86.38,Lombok,2023-03-02 15:00:00,Sore,1,3,Peralihan,7.2,0
2023,3,2,16,0.06,0.0,1.58,25.91,2.23,87.4,Lombok,2023-03-02 16:00:00,Sore,1,3,Peralihan,19.0,1
2023,3,2,17,0.02,0.0,0.25,25.46,2.11,89.61,Lombok,2023-03-02 17:00:00,Sore,1,3,Peralihan,120.0,1
2023,3,3,6,0.0,0.0,0.03,24.13,1.64,93.89,Lombok,2023-03-03 06:00:00,Pagi,1,3,Peralihan,120.0,1
2023,3,3,7,0.03,0.0,0.43,24.8,1.57,92.61,Lombok,2023-03-03 07:00:00,Pagi,1,3,Peralihan,69.8,1
2023,3,3,8,0.08,0.0,2.28,25.24,1.38,90.31,Lombok,2023-03-03 08:00:00,Pagi,1,3,Peralihan,13.2,1
2023,3,3,9,0.14,0.0,5.68,25.63,1.24,87.07,Lombok,2023-03-03 09:00:00,Pagi,1,3,Peralihan,5.3,0
2023,3,3,10,0.18,0.01,8.5,26.07,1.26,83.6,Lombok,2023-03-03 10:00:00,Siang,1,3,Peralihan,3.5,0
2023,3,3,11,0.2,0.01,11.2,26.51,1.34,79.7,Lombok,2023-03-03 11:00:00,Siang,1,3,Peralihan,2.7,0
2023,3,3,12,0.22,0.01,13.02,26.89,1.42,76.59,Lombok,2023-03-03 12:00:00,Siang,1,3,Peralihan,2.3,0
2023,3,3,13,0.2,0.01,11.07,27.22,1.55,74.88,Lombok,2023-03-03 13:00:00,Siang,1,3,Peralihan,2.7,0
2023,3,3,14,0.16,0.01,7.43,27.25,1.67,75.0,Lombok,2023-03-03 14:00:00,Siang,1,3,Peralihan,4.0,0
2023,3,3,15,0.12,0.0,4.75,27.04,1.7,76.78,Lombok,2023-03-03 15:00:00,Sore,1,3,Peralihan,6.3,0
2023,3,3,16,0.08,0.0,1.88,26.64,1.61,80.04,Lombok,2023-03-03 16:00:00,Sore,1,3,Peralihan,16.0,1
2023,3,3,17,0.03,0.0,0.28,26.13,1.41,84.5,Lombok,2023-03-03 17:00:00,Sore,1,3,Peralihan,107.1,1
2023,3,4,6,0.0,0.0,0.03,24.81,1.38,86.59,Lombok,2023-03-04 06:00:00,Pagi,1,3,Peralihan,120.0,1
2023,3,4,7,0.04,0.0,0.43,25.77,1.34,84.67,Lombok,2023-03-04 07:00:00,Pagi,1,3,Peralihan,69.8,1
2023,3,4,8,0.1,0.0,2.47,26.54,1.38,79.9,Lombok,2023-03-04 08:00:00,Pagi,1,3,Peralihan,12.1,1
2023,3,4,9,0.15,0.0,5.88,27.27,1.57,75.24,Lombok,2023-03-04 09:00:00,Pagi,1,3,Peralihan,5.1,0
2023,3,4,10,0.2,0.01,9.48,27.9,1.79,72.11,Lombok,2023-03-04 10:00:00,Siang,1,3,Peralihan,3.2,0
2023,3,4,11,0.19,0.01,10.68,28.4,1.9,70.11,Lombok,2023-03-04 11:00:00,Siang,1,3,Peralihan,2.8,0
2023,3,4,12,0.19,0.01,11.05,28.7,2.0,68.85,Lombok,2023-03-04 12:00:00,Siang,1,3,Peralihan,2.7,0
2023,3,4,13,0.15,0.01,7.97,28.76,2.02,68.48,Lombok,2023-03-04 13:00:00,Siang,1,3,Peralihan,3.8,0
2023,3,4,14,0.14,0.0,6.43,28.66,1.96,68.9,Lombok,2023-03-04 14:00:00,Siang,1,3,Peralihan,4.7,0
2023,3,4,15,0.1,0.0,4.03,28.34,1.86,70.27,Lombok,2023-03-04 15:00:00,Sore,1,3,Peralihan,7.4,0
2023,3,4,16,0.06,0.0,1.55,27.75,1.54,74.04,Lombok,2023-03-04 16:00:00,Sore,1,3,Peralihan,19.4,1
2023,3,4,17,0.02,0.0,0.25,27.07,1.34,79.34,Lombok,2023-03-04 17:00:00,Sore,1,3,Peralihan,120.0,1
2023,3,5,6,0.0,0.0,0.03,24.8,1.43,91.1,Lombok,2023-03-05 06:00:00,Pagi,1,3,Peralihan,120.0,1
2023,3,5,7,0.04,0.0,0.45,25.5,1.49,90.19,Lombok,2023-03-05 07:00:00,Pagi,1,3,Peralihan,66.7,1
2023,3,5,8,0.09,0.0,2.33,25.91,1.41,88.06,Lombok,2023-03-05 08:00:00,Pagi,1,3,Peralihan,12.9,1
2023,3,5,9,0.13,0.0,5.43,26.48,1.5,82.61,Lombok,2023-03-05 09:00:00,Pagi,1,3,Peralihan,5.5,0
2023,3,5,10,0.17,0.01,8.07,26.97,1.64,79.85,Lombok,2023-03-05 10:00:00,Siang,1,3,Peralihan,3.7,0
2023,3,5,11,0.18,0.01,10.4,27.33,1.83,78.31,Lombok,2023-03-05 11:00:00,Siang,1,3,Peralihan,2.9,0
2023,3,5,12,0.19,0.01,11.02,27.52,2.04,77.69,Lombok,2023-03-05 12:00:00,Siang,1,3,Peralihan,2.7,0
2023,3,5,13,0.16,0.01,8.88,27.54,2.16,77.89,Lombok,2023-03-05 13:00:00,Siang,1,3,Peralihan,3.4,0
2023,3,5,14,0.14,0.0,6.55,27.32,2.19,78.95,Lombok,2023-03-05 14:00:00,Siang,1,3,Peralihan,4.6,0
2023,3,5,15,0.1,0.0,4.03,26.99,2.09,80.79,Lombok,2023-03-05 15:00:00,Sore,1,3,Peralihan,7.4,0
2023,3,5,16,0.06,0.0,1.58,26.52,1.87,84.1,Lombok,2023-03-05 16:00:00,Sore,1,3,Peralihan,19.0,1
2023,3,5,17,0.02,0.0,0.25,25.92,1.78,88.42,Lombok,2023-03-05 17:00:00,Sore,1,3,Peralihan,120.0,1
2023,3,6,6,0.0,0.0,0.03,24.95,1.28,88.86,Lombok,2023-03-06 06:00:00,Pagi,1,3,Peralihan,120.0,1
2023,3,6,7,0.03,0.0,0.38,25.55,1.23,87.84,Lombok,2023-03-06 07:00:00,Pagi,1,3,Peralihan,78.9,1
2023,3,6,8,0.06,0.0,1.85,25.98,1.09,86.64,Lombok,2023-03-06 08:00:00,Pagi,1,3,Peralihan,16.2,1
2023,3,6,9,0.11,0.0,4.95,26.5,1.03,81.54,Lombok,2023-03-06 09:00:00,Pagi,1,3,Peralihan,6.1,0
2023,3,6,10,0.15,0.01,7.1,27.03,0.92,77.31,Lombok,2023-03-06 10:00:00,Siang,1,3,Peralihan,4.2,0
2023,3,6,11,0.17,0.01,9.48,27.46,0.92,75.22,Lombok,2023-03-06 11:00:00,Siang,1,3,Peralihan,3.2,0
2023,3,6,12,0.17,0.01,10.27,27.73,1.06,74.12,Lombok,2023-03-06 12:00:00,Siang,1,3,Peralihan,2.9,0
2023,3,6,13,0.14,0.01,7.93,27.81,1.2,74.01,Lombok,2023-03-06 13:00:00,Siang,1,3,Peralihan,3.8,0
2023,3,6,14,0.09,0.0,4.32,27.81,1.24,74.26,Lombok,2023-03-06 14:00:00,Siang,1,3,Peralihan,6.9,0
2023,3,6,15,0.05,0.0,2.12,27.52,1.16,76.2,Lombok,2023-03-06 15:00:00,Sore,1,3,Peralihan,14.2,1
2023,3,6,16,0.03,0.0,0.93,26.97,0.92,80.23,Lombok,2023-03-06 16:00:00,Sore,1,3,Peralihan,32.3,1
2023,3,6,17,0.01,0.0,0.15,26.28,0.68,85.23,Lombok,2023-03-06 17:00:00,Sore,1,3,Peralihan,120.0,1
2023,3,7,6,0.0,0.0,0.03,25.09,1.43,90.36,Lombok,2023-03-07 06:00:00,Pagi,1,3,Peralihan,120.0,1
2023,3,7,7,0.04,0.0,0.45,25.75,1.36,89.41,Lombok,2023-03-07 07:00:00,Pagi,1,3,Peralihan,66.7,1
2023,3,7,8,0.09,0.0,2.35,26.16,1.09,87.41,Lombok,2023-03-07 08:00:00,Pagi,1,3,Peralihan,12.8,1
2023,3,7,9,0.14,0.0,5.57,26.85,0.96,81.04,Lombok,2023-03-07 09:00:00,Pagi,1,3,Peralihan,5.4,0
2023,3,7,10,0.16,0.01,7.53,27.53,0.91,76.67,Lombok,2023-03-07 10:00:00,Siang,1,3,Peralihan,4.0,0
2023,3,7,11,0.19,0.01,10.5,28.09,0.92,73.6,Lombok,2023-03-07 11:00:00,Siang,1,3,Peralihan,2.9,0
2023,3,7,12,0.2,0.01,11.55,28.5,1.01,71.66,Lombok,2023-03-07 12:00:00,Siang,1,3,Peralihan,2.6,0
2023,3,7,13,0.18,0.01,9.5,28.61,1.11,71.09,Lombok,2023-03-07 13:00:00,Siang,1,3,Peralihan,3.2,0
2023,3,7,14,0.14,0.0,6.65,28.51,1.19,71.59,Lombok,2023-03-07 14:00:00,Siang,1,3,Peralihan,4.5,0
2023,3,7,15,0.1,0.0,4.18,28.19,1.22,73.48,Lombok,2023-03-07 15:00:00,Sore,1,3,Peralihan,7.2,0
2023,3,7,16,0.06,0.0,1.6,27.6,1.17,77.44,Lombok,2023-03-07 16:00:00,Sore,1,3,Peralihan,18.8,1
2023,3,7,17,0.02,0.0,0.25,26.86,1.05,83.41,Lombok,2023-03-07 17:00:00,Sore,1,3,Peralihan,120.0,1
2023,3,8,6,0.0,0.0,0.03,25.02,1.39,90.44,Lombok,2023-03-08 06:00:00,Pagi,1,3,Peralihan,120.0,1
2023,3,8,7,0.04,0.0,0.43,25.72,1.33,89.44,Lombok,2023-03-08 07:00:00,Pagi,1,3,Peralihan,69.8,1
2023,3,8,8,0.09,0.0,2.38,26.09,1.15,87.07,Lombok,2023-03-08 08:00:00,Pagi,1,3,Peralihan,12.6,1
2023,3,8,9,0.14,0.0,5.65,26.69,1.12,81.51,Lombok,2023-03-08 09:00:00,Pagi,1,3,Peralihan,5.3,0
2023,3,8,10,0.18,0.01,8.65,27.19,1.15,78.13,Lombok,2023-03-08 10:00:00,Siang,1,3,Peralihan,3.5,0
2023,3,8,11,0.21,0.01,11.57,27.6,1.2,75.91,Lombok,2023-03-08 11:00:00,Siang,1,3,Peralihan,2.6,0
2023,3,8,12,0.21,0.01,12.35,27.85,1.26,74.59,Lombok,2023-03-08 12:00:00,Siang,1,3,Peralihan,2.4,0
2023,3,8,13,0.2,0.01,10.62,27.98,1.33,73.89,Lombok,2023-03-08 13:00:00,Siang,1,3,Peralihan,2.8,0
2023,3,8,14,0.16,0.01,7.5,27.89,1.33,74.49,Lombok,2023-03-08 14:00:00,Siang,1,3,Peralihan,4.0,0
2023,3,8,15,0.12,0.0,4.6,27.56,1.27,76.47,Lombok,2023-03-08 15:00:00,Sore,1,3,Peralihan,6.5,0
2023,3,8,16,0.07,0.0,1.75,27.08,1.19,79.71,Lombok,2023-03-08 16:00:00,Sore,1,3,Peralihan,17.1,1
2023,3,8,17,0.03,0.0,0.25,26.54,1.07,84.43,Lombok,2023-03-08 17:00:00,Sore,1,3,Peralihan,120.0,1
2023,3,9,6,0.0,0.0,0.03,24.87,1.54,89.24,Lombok,2023-03-09 06:00:00,Pagi,1,3,Peralihan,120.0,1
2023,3,9,7,0.04,0.0,0.43,25.68,1.45,88.16,Lombok,2023-03-09 07:00:00,Pagi,1,3,Peralihan,69.8,1
2023,3,9,8,0.09,0.0,2.4,26.39,1.26,84.09,Lombok,2023-03-09 08:00:00,Pagi,1,3,Peralihan,12.5,1
2023,3,9,9,0.15,0.0,5.45,27.33,1.03,77.86,Lombok,2023-03-09 09:00:00,Pagi,1,3,Peralihan,5.5,0
2023,3,9,10,0.19,0.01,9.23,28.21,0.83,72.43,Lombok,2023-03-09 10:00:00,Siang,1,3,Peralihan,3.3,0
2023,3,9,11,0.21,0.01,11.7,28.98,0.63,68.17,Lombok,2023-03-09 11:00:00,Siang,1,3,Peralihan,2.6,0
2023,3,9,12,0.21,0.01,12.15,29.53,0.56,65.73,Lombok,2023-03-09 12:00:00,Siang,1,3,Peralihan,2.5,0
2023,3,9,13,0.19,0.01,10.02,29.71,0.59,66.15,Lombok,2023-03-09 13:00:00,Siang,1,3,Peralihan,3.0,0
2023,3,9,14,0.15,0.0,6.95,29.64,0.64,66.88,Lombok,2023-03-09 14:00:00,Siang,1,3,Peralihan,4.3,0
2023,3,9,15,0.11,0.0,4.3,29.26,0.65,68.69,Lombok,2023-03-09 15:00:00,Sore,1,3,Peralihan,7.0,0
2023,3,9,16,0.06,0.0,1.62,28.63,0.65,71.92,Lombok,2023-03-09 16:00:00,Sore,1,3,Peralihan,18.5,1
2023,3,9,17,0.02,0.0,0.22,27.78,0.53,78.72,Lombok,2023-03-09 17:00:00,Sore,1,3,Peralihan,120.0,1
2023,3,10,6,0.0,0.0,0.03,24.87,1.52,90.78,Lombok,2023-03-10 06:00:00,Pagi,1,3,Peralihan,120.0,1
2023,3,10,7,0.04,0.0,0.45,25.69,1.46,89.72,Lombok,2023-03-10 07:00:00,Pagi,1,3,Peralihan,66.7,1
2023,3,10,8,0.1,0.0,2.45,26.37,1.35,85.17,Lombok,2023-03-10 08:00:00,Pagi,1,3,Peralihan,12.2,1
2023,3,10,9,0.15,0.0,5.5,27.48,1.25,77.62,Lombok,2023-03-10 09:00:00,Pagi,1,3,Peralihan,5.5,0
2023,3,10,10,0.2,0.01,9.27,28.49,1.17,71.94,Lombok,2023-03-10 10:00:00,Siang,1,3,Peralihan,3.2,0
2023,3,10,11,0.22,0.01,11.93,29.33,1.09,67.66,Lombok,2023-03-10 11:00:00,Siang,1,3,Peralihan,2.5,0
2023,3,10,12,0.23,0.01,12.68,29.87,0.99,66.03,Lombok,2023-03-10 12:00:00,Siang,1,3,Peralihan,2.4,0
2023,3,10,13,0.19,0.01,10.23,30.08,0.91,66.16,Lombok,2023-03-10 13:00:00,Siang,1,3,Peralihan,2.9,0
2023,3,10,14,0.17,0.01,7.88,29.94,0.84,68.0,Lombok,2023-03-10 14:00:00,Siang,1,3,Peralihan,3.8,0
2023,3,10,15,0.14,0.0,4.95,29.6,0.91,69.53,Lombok,2023-03-10 15:00:00,Sore,1,3,Peralihan,6.1,0
2023,3,10,16,0.08,0.0,1.85,28.99,1.04,72.72,Lombok,2023-03-10 16:00:00,Sore,1,3,Peralihan,16.2,1
2023,3,10,17,0.03,0.0,0.25,27.93,1.2,79.61,Lombok,2023-03-10 17:00:00,Sore,1,3,Peralihan,120.0,1
2023,3,11,6,0.0,0.0,0.03,24.64,1.83,92.12,Lombok,2023-03-11 06:00:00,Pagi,1,3,Peralihan,120.0,1
2023,3,11,7,0.04,0.0,0.45,25.73,1.71,88.58,Lombok,2023-03-11 07:00:00,Pagi,1,3,Peralihan,66.7,1
2023,3,11,8,0.1,0.0,2.5,26.66,1.47,82.23,Lombok,2023-03-11 08:00:00,Pagi,1,3,Peralihan,12.0,1
2023,3,11,9,0.15,0.0,5.68,27.68,1.27,75.91,Lombok,2023-03-11 09:00:00,Pagi,1,3,Peralihan,5.3,0
2023,3,11,10,0.19,0.01,9.2,28.75,1.11,69.48,Lombok,2023-03-11 10:00:00,Siang,1,3,Peralihan,3.3,0
2023,3,11,11,0.23,0.01,12.62,29.57,0.97,65.65,Lombok,2023-03-11 11:00:00,Siang,1,3,Peralihan,2.4,0
2023,3,11,12,0.24,0.01,13.85,30.05,0.87,63.91,Lombok,2023-03-11 12:00:00,Siang,1,3,Peralihan,2.2,0
2023,3,11,13,0.22,0.01,12.02,30.16,0.79,65.02,Lombok,2023-03-11 13:00:00,Siang,1,3,Peralihan,2.5,0
2023,3,11,14,0.19,0.01,8.62,30.06,0.83,65.54,Lombok,2023-03-11 14:00:00,Siang,1,3,Peralihan,3.5,0
2023,3,11,15,0.14,0.0,5.07,29.65,0.95,67.51,Lombok,2023-03-11 15:00:00,Sore,1,3,Peralihan,5.9,0
2023,3,11,16,0.09,0.0,1.98,28.92,1.12,71.84,Lombok,2023-03-11 16:00:00,Sore,1,3,Peralihan,15.2,1
2023,3,11,17,0.03,0.0,0.25,28.02,1.21,78.4,Lombok,2023-03-11 17:00:00,Sore,1,3,Peralihan,120.0,1
2023,3,12,6,0.0,0.0,0.03,24.72,1.62,92.07,Lombok,2023-03-12 06:00:00,Pagi,1,3,Peralihan,120.0,1
2023,3,12,7,0.04,0.0,0.45,25.78,1.43,87.23,Lombok,2023-03-12 07:00:00,Pagi,1,3,Peralihan,66.7,1
2023,3,12,8,0.1,0.0,2.38,26.65,1.13,79.94,Lombok,2023-03-12 08:00:00,Pagi,1,3,Peralihan,12.6,1
2023,3,12,9,0.15,0.0,5.62,27.64,0.87,73.46,Lombok,2023-03-12 09:00:00,Pagi,1,3,Peralihan,5.3,0
2023,3,12,10,0.19,0.01,8.93,28.66,0.71,66.54,Lombok,2023-03-12 10:00:00,Siang,1,3,Peralihan,3.4,0
2023,3,12,11,0.22,0.01,11.77,29.47,0.69,61.26,Lombok,2023-03-12 11:00:00,Siang,1,3,Peralihan,2.5,0
2023,3,12,12,0.22,0.01,12.25,29.87,0.72,59.41,Lombok,2023-03-12 12:00:00,Siang,1,3,Peralihan,2.4,0
2023,3,12,13,0.21,0.01,11.05,30.0,0.81,58.36,Lombok,2023-03-12 13:00:00,Siang,1,3,Peralihan,2.7,0
2023,3,12,14,0.18,0.01,7.95,29.84,0.92,58.86,Lombok,2023-03-12 14:00:00,Siang,1,3,Peralihan,3.8,0
2023,3,12,15,0.14,0.0,4.72,29.46,1.07,60.39,Lombok,2023-03-12 15:00:00,Sore,1,3,Peralihan,6.4,0
2023,3,12,16,0.08,0.0,1.8,28.74,1.21,65.49,Lombok,2023-03-12 16:00:00,Sore,1,3,Peralihan,16.7,1
2023,3,12,17,0.03,0.0,0.22,27.83,1.27,73.76,Lombok,2023-03-12 17:00:00,Sore,1,3,Peralihan,120.0,1
2023,3,13,6,0.0,0.0,0.03,24.05,1.76,91.67,Lombok,2023-03-13 06:00:00,Pagi,1,3,Peralihan,120.0,1
2023,3,13,7,0.04,0.0,0.4,25.16,1.59,87.53,Lombok,2023-03-13 07:00:00,Pagi,1,3,Peralihan,75.0,1
2023,3,13,8,0.09,0.0,2.3,26.03,1.25,81.03,Lombok,2023-03-13 08:00:00,Pagi,1,3,Peralihan,13.0,1
2023,3,13,9,0.14,0.0,5.2,27.1,0.9,74.47,Lombok,2023-03-13 09:00:00,Pagi,1,3,Peralihan,5.8,0
2023,3,13,10,0.16,0.01,7.53,28.2,0.55,68.12,Lombok,2023-03-13 10:00:00,Siang,1,3,Peralihan,4.0,0
2023,3,13,11,0.19,0.01,10.05,29.14,0.38,63.34,Lombok,2023-03-13 11:00:00,Siang,1,3,Peralihan,3.0,0
2023,3,13,12,0.18,0.01,9.8,29.7,0.43,60.64,Lombok,2023-03-13 12:00:00,Siang,1,3,Peralihan,3.1,0
2023,3,13,13,0.17,0.01,8.8,29.86,0.52,60.13,Lombok,2023-03-13 13:00:00,Siang,1,3,Peralihan,3.4,0
2023,3,13,14,0.14,0.0,6.2,29.75,0.57,60.55,Lombok,2023-03-13 14:00:00,Siang,1,3,Peralihan,4.8,0
2023,3,13,15,0.12,0.0,4.35,29.36,0.61,62.48,Lombok,2023-03-13 15:00:00,Sore,1,3,Peralihan,6.9,0
2023,3,13,16,0.07,0.0,1.55,28.57,0.73,67.6,Lombok,2023-03-13 16:00:00,Sore,1,3,Peralihan,19.4,1
2023,3,13,17,0.02,0.0,0.2,27.62,0.76,75.6,Lombok,2023-03-13 17:00:00,Sore,1,3,Peralihan,120.0,1
2023,3,14,6,0.0,0.0,0.03,24.8,1.49,90.01,Lombok,2023-03-14 06:00:00,Pagi,1,3,Peralihan,120.0,1
2023,3,14,7,0.03,0.0,0.38,25.49,1.46,88.95,Lombok,2023-03-14 07:00:00,Pagi,1,3,Peralihan,78.9,1
2023,3,14,8,0.09,0.0,2.2,26.41,1.3,82.29,Lombok,2023-03-14 08:00:00,Pagi,1,3,Peralihan,13.6,1
2023,3,14,9,0.14,0.0,5.38,27.48,1.08,75.7,Lombok,2023-03-14 09:00:00,Pagi,1,3,Peralihan,5.6,0
2023,3,14,10,0.17,0.01,8.05,28.44,0.81,70.71,Lombok,2023-03-14 10:00:00,Siang,1,3,Peralihan,3.7,0
2023,3,14,11,0.17,0.01,9.2,29.19,0.58,67.0,Lombok,2023-03-14 11:00:00,Siang,1,3,Peralihan,3.3,0
2023,3,14,12,0.17,0.01,9.3,29.71,0.39,64.61,Lombok,2023-03-14 12:00:00,Siang,1,3,Peralihan,3.2,0
2023,3,14,13,0.16,0.01,8.02,29.84,0.33,65.0,Lombok,2023-03-14 13:00:00,Siang,1,3,Peralihan,3.7,0
2023,3,14,14,0.13,0.0,5.97,29.68,0.36,65.94,Lombok,2023-03-14 14:00:00,Siang,1,3,Peralihan,5.0,0
2023,3,14,15,0.1,0.0,3.6,29.18,0.26,67.94,Lombok,2023-03-14 15:00:00,Sore,1,3,Peralihan,8.3,0
2023,3,14,16,0.06,0.0,1.27,28.42,0.14,72.62,Lombok,2023-03-14 16:00:00,Sore,1,3,Peralihan,23.6,1
2023,3,14,17,0.02,0.0,0.15,27.54,0.26,79.61,Lombok,2023-03-14 17:00:00,Sore,1,3,Peralihan,120.0,1
